date,tollbooth,license_plate,cornsilk,slate_gray,navajo_white
2020.02.18,3,"AIC-CN-12",2,8,5
2020.02.18,3,"RO-N-61",5,0,6
2020.02.18,3,"GE-GA-18",0,3,0
2020.02.18,1,"HRO-G-2464",3,6,6
2020.02.18,2,"HDH-TT-9",1,0,3
2020.02.18,1,"ESW-VO-277",0,5,3
2020.02.18,1,"NW-MZ-535",2,2,3
2020.02.18,2,"TG-JM-7",1,1,6
2020.02.18,3,"CE-WA-67",1,3,5
2020.02.18,2,"KI-H-31",3,6,5
2020.02.18,3,"AN-LV-689",1,1,0
2020.02.18,1,"MM-HJ-55",7,1,5
2020.02.18,2,"MEI-X-1438",1,5,4
2020.02.18,1,"WN-BB-5918",6,2,5
2020.02.18,1,"BP-QM-566",0,0,3
2020.02.18,2,"DU-C-161",2,6,0
2020.02.18,3,"FRG-E-4952",1,1,0
2020.02.18,1,"ZW-F-6",2,1,1
2020.02.18,1,"EA-OM-46",2,2,0
2020.02.18,3,"NU-N-3",2,2,1
2020.02.18,2,"SE-FT-67",1,2,0
2020.02.18,3,"PA-CR-3",5,1,4
2020.02.18,3,"MTK-J-1",0,3,0
2020.02.18,1,"BYL-U-9",5,7,0
2020.02.18,3,"MG-F-492",0,0,1
2020.02.18,3,"OG-EG-131",4,0,3
2020.02.18,2,"MA-H-94",1,2,2
2020.02.18,2,"NOM-SZ-9",1,0,4
2020.02.18,3,"MM-XG-2",5,0,3
2020.02.18,3,"HEL-TO-642",0,0,0
2020.02.18,1,"MOL-VD-8624",3,0,0
2020.02.18,3,"BÜS-MD-55",2,0,5
2020.02.18,3,"RO-P-622",1,0,2
2020.02.18,1,"TG-JM-7",1,1,4
2020.02.18,1,"KU-BN-63",4,2,1
2020.02.18,3,"SIG-R-3871",3,2,1
2020.02.18,2,"HWI-HV-63",7,1,6
2020.02.18,2,"S-J-74",5,1,5
2020.02.18,3,"GS-R-5",6,0,1
2020.02.18,2,"GI-QX-227",2,3,3
2020.02.18,1,"GF-G-82",7,1,3
2020.02.18,3,"LDS-A-26",9,3,2
2020.02.18,1,"TBB-Q-3",4,2,1
2020.02.18,1,"OAL-V-81",3,6,1
2020.02.18,2,"HI-LK-5831",4,0,2
2020.02.18,2,"GAP-MQ-6",0,0,1
2020.02.18,2,"FD-QX-71",8,0,2
2020.02.18,1,"DL-CC-26",6,2,5
2020.02.18,1,"WF-WW-2",5,3,0
2020.02.18,3,"SLK-KB-936",2,1,7
2020.02.18,2,"J-RW-6",0,0,0
2020.02.18,1,"AM-VR-87",3,2,5
2020.02.18,3,"BT-HF-31",7,0,4
2020.02.18,1,"WÜ-JN-76",3,0,2
2020.02.18,1,"VEC-X-59",3,0,3
2020.02.18,1,"SM-K-177",1,5,1
2020.02.18,2,"LIF-EO-521",4,2,2
2020.02.18,1,"NR-LN-2929",7,3,4
2020.02.18,3,"DAH-D-36",5,0,0
2020.02.18,2,"GTH-J-386",5,0,1
2020.02.18,2,"LA-I-541",0,3,0
2020.02.18,1,"SLF-T-9697",1,2,0
2020.02.18,1,"OA-J-12",4,1,0
2020.02.18,2,"WF-W-6",5,0,7
2020.02.18,3,"PA-ZL-263",1,0,7
2020.02.18,3,"FRG-JI-74",7,0,1
2020.02.18,3,"TIR-UI-954",4,1,3
2020.02.18,1,"BWL-T-131",1,1,4
2020.02.18,2,"BOR-D-22",1,2,6
2020.02.18,1,"LI-GA-92",0,1,6
2020.02.18,1,"SW-RM-63",2,6,1
2020.02.18,3,"HWI-KK-52",6,0,1
2020.02.18,3,"AIC-CN-12",0,4,5
2020.02.18,2,"PA-ZL-263",7,7,0
2020.02.18,3,"TBB-P-32",1,1,5
2020.02.18,2,"RÜG-YG-27",0,0,6
2020.02.18,3,"WIL-C-44",1,1,0
2020.02.18,2,"RO-Q-363",0,8,1
2020.02.18,1,"SOK-VS-534",4,5,5
2020.02.18,1,"G-W-59",0,2,0
2020.02.18,2,"BOR-QF-7563",3,0,1
2020.02.18,3,"SW-D-15",2,8,5
2020.02.18,3,"NWM-E-99",6,0,3
2020.02.18,2,"NL-CH-951",0,1,3
2020.02.18,3,"TÖL-J-243",6,3,1
2020.02.18,2,"RV-C-94",4,0,0
2020.02.18,3,"GTH-J-386",7,7,1
2020.02.18,3,"EA-K-1629",4,3,5
2020.02.18,2,"WUG-BQ-649",2,3,2
2020.02.18,3,"TS-A-25",8,3,2
2020.02.18,2,"PAN-V-5988",0,2,6
2020.02.18,1,"AW-F-46",1,4,5
2020.02.18,2,"KL-ON-8",2,1,0
2020.02.18,2,"S-K-1752",3,4,2
2020.02.18,2,"OPR-YS-695",4,1,1
2020.02.18,1,"LIF-DV-2",2,5,3
2020.02.18,2,"VK-K-32",3,0,0
2020.02.18,1,"V-D-29",5,3,4
2020.02.18,3,"STA-YH-12",4,2,5
2020.02.18,1,"LOS-OI-716",0,3,2
2020.02.19,3,"DBR-WA-16",9,2,4
2020.02.19,3,"LOS-N-6",3,1,0
2020.02.19,2,"MTK-O-27",0,7,1
2020.02.19,2,"MOS-NU-56",0,5,1
2020.02.19,1,"LER-M-68",3,1,6
2020.02.19,3,"GE-I-1289",4,1,0
2020.02.19,2,"ZW-F-6",1,0,0
2020.02.19,1,"THW-PO-782",6,3,2
2020.02.19,2,"MÜR-EO-555",1,0,0
2020.02.19,1,"SO-M-79",1,5,2
2020.02.19,3,"WOB-QE-952",0,3,4
2020.02.19,1,"L-AA-648",3,3,0
2020.02.19,1,"BRB-FQ-23",6,1,0
2020.02.19,1,"RV-AQ-65",1,7,3
2020.02.19,3,"LA-DH-8938",4,1,5
2020.02.19,2,"TÜ-ZB-288",7,2,4
2020.02.19,1,"MSP-RR-3899",4,5,0
2020.02.19,2,"G-O-397",6,6,2
2020.02.19,2,"LIF-DV-2",3,1,0
2020.02.19,2,"KS-NO-59",2,1,7
2020.02.19,3,"LSN-P-554",0,0,1
2020.02.19,1,"TÖL-L-974",0,0,2
2020.02.19,1,"PAN-R-38",2,4,0
2020.02.19,2,"LDS-I-15",1,3,2
2020.02.19,2,"H-MH-183",3,1,0
2020.02.19,2,"LÖ-H-4",2,2,2
2020.02.19,1,"LM-QT-719",2,2,2
2020.02.19,2,"BWL-K-815",8,6,6
2020.02.19,2,"MS-CA-44",2,2,0
2020.02.19,2,"WUG-BQ-649",4,1,0
2020.02.19,1,"MST-ZK-6",2,0,0
2020.02.19,3,"RPL-DE-9572",0,3,0
2020.02.19,1,"EIC-KE-435",4,5,5
2020.02.19,3,"SL-RS-233",5,2,0
2020.02.19,2,"HG-NS-13",1,1,3
2020.02.19,2,"THW-Z-13",1,7,5
2020.02.19,2,"GF-I-951",5,6,1
2020.02.19,3,"OAL-VK-36",0,3,0
2020.02.19,2,"DON-L-549",2,1,7
2020.02.19,2,"SLK-O-32",1,0,0
2020.02.19,3,"MM-RL-4",3,8,0
2020.02.19,2,"DAU-W-62",6,0,2
2020.02.19,3,"HR-K-93",3,1,1
2020.02.19,3,"OB-HL-978",6,2,1
2020.02.19,1,"RZ-ZU-168",1,1,0
2020.02.19,3,"DU-TY-4369",0,2,0
2020.02.19,3,"TÜ-QC-22",1,2,6
2020.02.19,1,"OH-UK-118",3,0,1
2020.02.19,3,"GI-QX-227",2,1,2
2020.02.19,2,"THL-Q-83",1,3,1
2020.02.19,3,"HSK-V-3",0,1,0
2020.02.19,3,"HRO-G-2464",2,3,3
2020.02.19,1,"GRZ-F-893",3,1,3
2020.02.19,2,"TDO-ZD-529",1,1,0
2020.02.19,2,"MS-M-54",2,0,2
2020.02.19,1,"G-W-9626",7,4,0
2020.02.19,3,"SE-FT-67",6,3,1
2020.02.19,3,"KE-XV-79",7,1,4
2020.02.19,3,"LOS-N-6",2,7,1
2020.02.19,3,"WHV-U-981",3,5,3
2020.02.19,2,"FD-Y-49",4,6,2
2020.02.19,1,"FR-X-57",3,3,6
2020.02.19,1,"AM-I-7",0,6,0
2020.02.19,1,"AZ-YL-26",1,3,5
2020.02.19,1,"EMS-NC-39",1,7,6
2020.02.19,3,"SH-B-986",2,6,1
2020.02.19,3,"WF-O-94",0,3,2
2020.02.19,2,"BT-O-952",4,5,5
2020.02.19,2,"KS-NO-59",2,4,2
2020.02.19,3,"RÜD-YQ-4",1,4,0
2020.02.19,3,"LÖ-H-4",5,1,0
2020.02.19,3,"RS-K-423",2,0,0
2020.02.19,3,"K-P-279",2,8,3
2020.02.19,2,"OHA-P-354",2,1,1
2020.02.19,1,"WAF-AR-4759",2,1,2
2020.02.19,1,"HR-G-91",0,3,1
2020.02.19,1,"FDS-QV-72",2,4,0
2020.02.19,3,"BÜS-MD-55",1,4,0
2020.02.19,1,"SM-RI-94",2,6,6
2020.02.19,3,"KG-OF-875",1,1,6
2020.02.19,3,"NWM-E-99",0,1,0
2020.02.19,3,"W-BG-118",0,2,7
2020.02.19,2,"OPR-YS-695",0,3,0
2020.02.19,1,"FFB-H-545",2,1,6
2020.02.19,2,"MZ-SC-1833",3,2,0
2020.02.19,3,"LOS-N-6",4,3,0
2020.02.19,3,"DU-P-431",5,5,0
2020.02.19,3,"HDH-TT-9",2,0,7
2020.02.19,2,"GE-I-1289",2,2,8
2020.02.19,2,"PAN-R-38",0,3,1
2020.02.19,3,"THW-PO-782",2,5,5
2020.02.19,2,"SL-AQ-29",0,3,1
2020.02.19,1,"MG-F-492",0,0,1
2020.02.19,3,"GS-H-63",3,7,5
2020.02.19,1,"GM-K-7",5,1,5
2020.02.19,1,"NVP-WI-779",4,6,3
2020.02.19,3,"DON-L-549",2,2,3
2020.02.19,2,"ZW-X-61",3,4,1
2020.02.19,3,"FR-X-57",1,5,3
2020.02.19,1,"OA-AL-89",0,0,1
2020.02.20,2,"CW-SF-63",4,3,1
2020.02.20,2,"ESW-VO-277",5,2,1
2020.02.20,3,"RO-Q-363",1,0,3
2020.02.20,3,"HAM-V-523",2,2,3
2020.02.20,2,"SW-D-15",0,1,2
2020.02.20,1,"SLF-G-6848",2,5,1
2020.02.20,3,"ME-UK-74",2,2,3
2020.02.20,2,"LER-AF-151",1,4,1
2020.02.20,1,"AB-JT-79",6,0,1
2020.02.20,3,"ND-I-232",0,3,1
2020.02.20,2,"VK-DL-57",0,3,4
2020.02.20,1,"KEH-A-99",5,1,0
2020.02.20,3,"OSL-BW-924",5,1,2
2020.02.20,2,"GR-S-678",4,0,2
2020.02.20,1,"KÜN-RF-364",7,8,5
2020.02.20,1,"KN-A-348",1,5,5
2020.02.20,1,"AW-T-573",1,3,0
2020.02.20,3,"LD-CL-4527",0,6,0
2020.02.20,1,"RO-EC-6",0,0,5
2020.02.20,3,"MD-FU-28",2,9,0
2020.02.20,1,"HN-CL-66",1,2,0
2020.02.20,2,"LEV-J-62",0,5,3
2020.02.20,2,"HP-U-143",0,2,1
2020.02.20,3,"HH-Z-6442",0,1,3
2020.02.20,2,"HN-T-98",3,3,0
2020.02.20,3,"H-G-22",2,6,1
2020.02.20,2,"L-AA-648",0,0,4
2020.02.20,2,"MKK-Z-151",0,0,8
2020.02.20,3,"MM-XG-2",0,1,1
2020.02.20,1,"SB-Q-528",0,2,0
2020.02.20,2,"PAF-N-97",3,2,3
2020.02.20,2,"TDO-ZD-529",3,0,5
2020.02.20,3,"EIC-OX-514",1,2,4
2020.02.20,2,"CE-WA-67",2,0,4
2020.02.20,2,"S-G-29",1,5,6
2020.02.20,2,"HB-XY-7244",3,4,2
2020.02.20,2,"IK-V-18",3,0,0
2020.02.20,1,"HER-RR-275",3,1,4
2020.02.20,2,"PAF-Y-6449",0,0,2
2020.02.20,1,"G-W-59",1,4,1
2020.02.20,2,"J-Z-51",0,0,1
2020.02.20,2,"WEN-QX-4595",6,1,3
2020.02.20,1,"OE-C-868",5,0,2
2020.02.20,2,"GR-VF-571",1,2,2
2020.02.20,3,"HO-CO-999",1,0,0
2020.02.20,3,"PR-JQ-945",1,0,4
2020.02.20,2,"HGW-WZ-624",0,0,2
2020.02.20,2,"AA-NU-798",6,0,3
2020.02.20,1,"VK-ZT-15",2,1,3
2020.02.20,3,"LD-CL-4527",4,2,0
2020.02.20,3,"KÜN-RF-364",1,0,3
2020.02.20,1,"BOR-QF-7563",3,1,0
2020.02.20,3,"SHG-Y-117",1,6,4
2020.02.20,2,"REG-XM-734",2,2,1
2020.02.20,1,"H-HM-9",4,3,5
2020.02.20,3,"CE-WA-67",0,5,3
2020.02.20,2,"BZ-J-5472",0,0,5
2020.02.20,3,"LG-W-468",2,2,3
2020.02.20,1,"UM-NM-412",2,3,6
2020.02.20,2,"K-O-82",1,2,2
2020.02.20,2,"LA-I-541",3,5,4
2020.02.20,2,"ABI-OB-294",1,0,4
2020.02.20,3,"GRZ-X-942",4,0,6
2020.02.20,2,"HDH-ZE-418",1,0,0
2020.02.20,2,"AN-JI-788",9,3,3
2020.02.20,3,"EB-A-675",1,0,2
2020.02.20,3,"NK-F-548",1,0,2
2020.02.20,2,"LDK-O-871",2,0,0
2020.02.20,2,"SHG-Y-117",1,3,5
2020.02.20,1,"RZ-ZU-168",7,2,2
2020.02.20,1,"HER-RR-275",0,8,3
2020.02.20,3,"BRB-FQ-23",1,0,0
2020.02.20,3,"KI-H-31",2,6,7
2020.02.20,2,"AIC-Q-5",1,2,0
2020.02.20,2,"RO-Q-363",8,1,0
2020.02.20,1,"WT-JM-352",0,2,3
2020.02.20,3,"AZ-GM-4421",0,3,8
2020.02.20,1,"NE-U-69",6,7,0
2020.02.20,1,"NK-F-548",5,1,1
2020.02.20,2,"OAL-A-459",1,4,2
2020.02.20,2,"EN-A-8",4,0,3
2020.02.20,2,"OB-HL-978",4,0,3
2020.02.20,3,"STD-DW-8",2,0,5
2020.02.20,2,"BZ-B-2936",0,3,6
2020.02.20,2,"MST-O-695",2,1,0
2020.02.20,1,"AZ-YL-26",3,1,0
2020.02.20,3,"IZ-NY-652",6,0,1
2020.02.20,2,"TIR-LN-5",6,3,0
2020.02.20,3,"MI-GD-9572",1,5,1
2020.02.20,2,"EU-RO-1",7,2,2
2020.02.20,2,"GF-I-951",2,1,6
2020.02.20,1,"SAD-K-6912",0,0,4
2020.02.20,1,"BOR-Y-81",2,3,1
2020.02.20,1,"RD-Z-98",7,0,0
2020.02.20,2,"BA-A-92",0,2,6
2020.02.20,1,"LDS-I-15",8,6,0
2020.02.20,2,"PCH-U-396",4,1,4
2020.02.20,1,"HDH-GJ-64",1,0,0
2020.02.20,1,"REG-XM-734",0,4,4
2020.02.20,3,"BP-O-42",1,1,1
2020.02.20,1,"ES-F-78",1,3,1
2020.02.20,2,"R-C-42",6,1,4
2020.02.20,2,"NK-PB-23",6,0,3
2020.02.20,2,"V-D-29",1,2,1
2020.02.20,3,"BI-YC-52",1,0,4
2020.02.20,2,"RD-UJ-8154",6,2,5
2020.02.20,2,"BZ-B-2936",2,1,1
2020.02.20,1,"BRA-TH-4",3,1,1
2020.02.20,1,"GM-K-7",4,6,1
2020.02.20,1,"DL-TE-9762",2,0,2
2020.02.20,3,"S-E-6",2,1,1
2020.02.20,1,"HP-U-143",0,1,0
2020.02.20,2,"OA-J-12",2,2,2
2020.02.20,2,"MG-F-492",5,1,3
2020.02.20,3,"OD-NK-24",0,2,3
2020.02.21,2,"NWM-E-99",4,7,4
2020.02.21,2,"SIG-A-9",3,6,3
2020.02.21,2,"DEL-DU-639",7,3,0
2020.02.21,1,"MSP-RR-3899",1,0,1
2020.02.21,3,"RÜG-UX-14",3,3,2
2020.02.21,2,"WOB-RZ-79",1,3,4
2020.02.21,2,"NOM-SZ-9",3,3,1
2020.02.21,3,"CHA-I-62",4,0,3
2020.02.21,3,"FT-WA-722",0,0,2
2020.02.21,3,"TÖL-B-76",7,2,6
2020.02.21,1,"AÖ-ZM-15",7,4,5
2020.02.21,2,"PAN-R-38",3,2,2
2020.02.21,1,"NOM-SZ-9",0,7,1
2020.02.21,1,"KA-VA-761",7,4,5
2020.02.21,3,"DH-MT-479",1,1,1
2020.02.21,3,"WUG-XR-597",1,0,6
2020.02.21,2,"HRO-G-2464",0,4,8
2020.02.21,3,"Y-WU-48",1,3,7
2020.02.21,1,"S-V-2475",0,4,3
2020.02.21,3,"CE-WA-67",0,6,2
2020.02.21,2,"PR-JQ-945",2,0,2
2020.02.21,2,"SOK-X-75",1,0,2
2020.02.21,1,"J-Z-51",0,1,1
2020.02.21,1,"HGW-M-456",0,0,0
2020.02.21,1,"LB-WB-83",3,4,2
2020.02.21,3,"MR-PW-5475",0,7,1
2020.02.21,3,"RÜG-UX-14",2,2,3
2020.02.21,3,"GRZ-F-893",1,1,5
2020.02.21,1,"ES-P-63",0,5,4
2020.02.21,1,"ES-F-78",4,1,1
2020.02.21,3,"HG-NS-13",3,1,3
2020.02.21,1,"EM-RY-41",5,1,1
2020.02.21,3,"J-Z-51",3,0,4
2020.02.21,3,"SHA-AS-8",1,3,5
2020.02.21,1,"HDH-SY-2353",4,2,3
2020.02.21,2,"LDK-RP-86",6,4,0
2020.02.21,2,"NM-C-81",1,2,2
2020.02.21,2,"MST-F-51",2,0,0
2020.02.21,3,"ABI-N-9",2,0,1
2020.02.21,1,"LIF-DV-2",1,1,0
2020.02.21,3,"R-H-92",5,0,0
2020.02.21,2,"GS-R-5",1,1,3
2020.02.21,1,"HP-U-143",3,1,2
2020.02.21,1,"MI-GD-9572",6,3,2
2020.02.21,2,"OA-J-12",3,3,1
2020.02.21,3,"HOM-BA-245",2,2,3
2020.02.21,2,"RT-SA-7926",2,1,1
2020.02.21,1,"KG-IF-93",6,2,3
2020.02.21,1,"AIC-QE-232",8,6,3
2020.02.21,3,"OE-P-645",6,4,0
2020.02.21,1,"ES-F-78",0,5,0
2020.02.21,3,"RO-Q-363",3,3,0
2020.02.21,3,"WAF-V-2673",0,2,0
2020.02.21,1,"KL-ON-8",0,8,6
2020.02.21,2,"NES-YJ-26",4,6,0
2020.02.21,3,"R-C-42",1,3,6
2020.02.21,3,"KL-ON-8",4,0,2
2020.02.21,2,"SC-KR-234",5,6,2
2020.02.21,2,"GÖ-DQ-38",5,2,3
2020.02.21,1,"SAD-X-4",2,1,0
2020.02.21,3,"SB-Q-528",3,1,0
2020.02.21,2,"COC-F-49",1,4,0
2020.02.21,3,"CB-V-324",2,7,6
2020.02.21,1,"NW-N-736",2,1,6
2020.02.21,3,"HX-N-7",1,5,0
2020.02.21,2,"KYF-N-4",1,0,3
2020.02.21,3,"NK-F-548",4,0,4
2020.02.21,1,"MA-I-87",0,2,7
2020.02.21,3,"TÖL-B-76",8,6,3
2020.02.21,3,"LRO-F-564",3,0,4
2020.02.21,1,"SO-XK-811",2,1,2
2020.02.21,1,"MVL-ZM-31",5,1,4
2020.02.21,2,"AM-VR-87",6,1,6
2020.02.21,3,"IN-JW-26",3,1,1
2020.02.21,1,"LD-S-39",4,1,0
2020.02.21,3,"HAM-D-6",2,0,4
2020.02.21,2,"HBN-B-8881",3,1,4
2020.02.21,3,"RV-K-225",5,3,0
2020.02.21,2,"CW-BE-877",6,7,3
2020.02.21,1,"NDH-B-8678",5,1,1
2020.02.21,1,"HRO-T-727",2,5,6
2020.02.21,3,"LDK-O-871",0,1,3
2020.02.21,1,"MG-XC-54",6,2,4
2020.02.21,1,"WIL-N-945",3,0,5
2020.02.21,1,"SK-JL-4",0,2,0
2020.02.21,1,"AN-JI-788",4,5,2
2020.02.21,3,"A-R-195",6,5,0
2020.02.21,3,"AK-PQ-89",2,7,7
2020.02.21,3,"SOK-X-75",6,0,0
2020.02.21,2,"FL-S-62",2,2,0
2020.02.21,2,"RO-YT-78",6,5,2
2020.02.21,3,"FFB-H-545",1,5,2
2020.02.21,3,"NOH-ZD-37",0,3,2
2020.02.21,1,"KE-XV-79",4,0,5
2020.02.21,2,"RO-Q-363",4,1,1
2020.02.21,1,"KS-H-618",3,3,1
2020.02.21,1,"NI-D-174",6,0,1
2020.02.21,3,"RÜG-K-633",7,2,0
2020.02.21,3,"WHV-TS-31",1,3,2
2020.02.21,2,"KR-MZ-52",0,1,1
2020.02.21,2,"BZ-B-2936",5,0,1
2020.02.21,1,"NVP-P-13",0,2,3
2020.02.21,3,"BT-O-952",3,2,1
2020.02.21,1,"LSN-P-554",3,0,2
2020.02.21,1,"GTH-Z-6",6,1,7
2020.02.21,1,"FR-N-87",4,4,3
2020.02.21,2,"AM-I-7",5,5,1
2020.02.21,3,"LI-GA-92",2,3,6
2020.02.21,3,"OHA-P-354",1,2,0
2020.02.21,3,"PCH-U-396",1,2,6
2020.02.21,1,"THL-U-715",4,8,1
2020.02.21,1,"MYK-M-28",0,0,3
2020.02.21,2,"TG-JM-7",1,1,4
2020.02.21,1,"WAK-IT-6",0,4,4
2020.02.21,1,"MVL-U-16",2,0,4
2020.02.21,2,"KB-RK-157",0,3,0
2020.02.21,2,"TÜ-QC-22",0,0,3
2020.02.21,1,"AP-PC-542",0,4,2
2020.02.21,3,"BD-Z-2645",2,7,2
2020.02.21,3,"SO-Z-874",1,0,5
2020.02.21,2,"N-W-259",1,4,6
2020.02.21,2,"F-H-888",1,3,0
2020.02.21,2,"FS-V-665",0,3,2
2020.02.21,2,"ES-RK-632",2,5,0
2020.02.21,2,"LD-D-957",1,4,0
2020.02.21,3,"BP-O-42",2,0,1
2020.02.21,3,"FL-FE-453",0,2,5
2020.02.21,1,"RD-Z-98",4,3,1
2020.02.21,3,"NOM-VU-5",0,3,2
2020.02.22,3,"PAF-Y-6449",1,1,1
2020.02.22,1,"SW-RM-63",4,1,4
2020.02.22,3,"PAF-N-97",6,0,6
2020.02.22,1,"NOM-SZ-9",1,6,6
2020.02.22,1,"BC-VO-9",9,6,3
2020.02.22,3,"EB-EI-1",6,1,1
2020.02.22,2,"OPR-TN-8",0,1,1
2020.02.22,3,"OL-A-623",6,3,1
2020.02.22,2,"RT-I-15",5,2,4
2020.02.22,1,"PLÖ-X-7727",0,3,4
2020.02.22,3,"SHK-PN-16",0,1,2
2020.02.22,3,"RV-C-94",1,6,1
2020.02.22,2,"SIM-N-72",3,0,0
2020.02.22,1,"SLS-F-723",3,1,0
2020.02.22,3,"BI-A-677",6,3,0
2020.02.22,2,"GS-H-63",5,2,5
2020.02.22,1,"Y-YJ-83",2,4,0
2020.02.22,1,"DLG-AY-5813",4,3,8
2020.02.22,3,"HOL-A-92",1,3,3
2020.02.22,2,"LIP-CU-242",6,4,6
2020.02.22,3,"NVP-Q-6964",5,5,1
2020.02.22,2,"Y-YJ-83",2,6,2
2020.02.22,2,"DL-FP-543",0,4,0
2020.02.22,3,"AZ-YL-26",0,3,6
2020.02.22,2,"AN-I-484",8,0,0
2020.02.22,2,"OA-YW-78",8,3,3
2020.02.22,3,"MR-PW-5475",5,4,1
2020.02.22,3,"UN-KX-61",1,5,6
2020.02.22,2,"OE-C-868",4,7,2
2020.02.22,1,"AP-A-858",0,3,0
2020.02.22,2,"SPN-EF-219",1,1,0
2020.02.22,1,"LÖ-ZH-657",2,3,2
2020.02.22,1,"MG-VR-5",5,3,1
2020.02.22,3,"PS-YX-11",5,3,0
2020.02.22,1,"AN-JI-788",5,2,0
2020.02.22,3,"C-PQ-668",0,2,5
2020.02.22,2,"BLK-D-132",3,0,0
2020.02.22,1,"BTF-BY-689",7,6,5
2020.02.22,3,"WZ-GX-1",7,1,5
2020.02.22,3,"WTM-NF-794",3,6,3
2020.02.22,3,"LB-WB-83",1,4,1
2020.02.22,3,"MB-L-971",0,2,7
2020.02.22,3,"BRA-TH-4",4,0,2
2020.02.22,2,"AÖ-FO-75",1,1,0
2020.02.22,2,"NR-T-9115",3,6,2
2020.02.22,1,"LSA-DT-372",2,5,4
2020.02.22,2,"LER-JZ-1955",1,2,2
2020.02.22,3,"GÖ-Y-61",0,4,4
2020.02.22,1,"SHK-PN-16",1,0,1
2020.02.22,3,"GER-X-49",1,1,5
2020.02.22,1,"BP-PV-56",0,2,0
2020.02.22,2,"MS-UO-438",5,0,6
2020.02.22,1,"SLS-U-95",5,5,0
2020.02.22,1,"KA-VA-761",3,7,2
2020.02.22,2,"EB-EI-1",2,1,2
2020.02.22,3,"SE-FT-67",0,3,1
2020.02.22,2,"SAW-B-78",2,1,1
2020.02.22,2,"BT-O-952",8,3,4
2020.02.22,3,"OH-UK-118",0,4,4
2020.02.22,2,"SE-FT-67",5,3,1
2020.02.22,3,"WOB-DY-997",3,6,3
2020.02.22,2,"PM-O-59",0,3,3
2020.02.22,2,"KE-XV-79",1,0,0
2020.02.22,2,"RD-UJ-8154",1,4,1
2020.02.22,2,"GTH-VJ-64",5,1,2
2020.02.22,1,"ABI-N-9",3,1,0
2020.02.22,1,"MKK-Z-151",1,4,0
2020.02.22,1,"WF-O-94",5,3,1
2020.02.22,1,"LWL-YE-8611",0,3,3
2020.02.22,2,"SO-ND-149",0,0,3
2020.02.22,1,"EB-EI-1",3,2,2
2020.02.22,1,"KIB-F-795",4,0,5
2020.02.22,3,"GI-XZ-2771",1,1,3
2020.02.22,1,"K-K-569",2,5,6
2020.02.22,3,"BT-HF-31",4,1,4
2020.02.22,1,"BL-GA-82",2,0,4
2020.02.22,2,"IN-JW-26",1,4,0
2020.02.22,1,"KS-H-618",7,1,1
2020.02.22,1,"WHV-U-981",0,1,0
2020.02.22,2,"NR-NU-14",1,3,0
2020.02.22,2,"SO-Z-874",3,3,0
2020.02.22,2,"G-W-9626",1,5,1
2020.02.22,3,"GS-W-438",4,0,1
2020.02.22,2,"AC-E-881",3,2,6
2020.02.22,1,"VS-WI-4321",0,5,4
2020.02.22,3,"SAW-Y-449",0,2,1
2020.02.22,1,"KN-F-71",0,2,1
2020.02.22,3,"MS-M-54",1,6,4
2020.02.22,3,"TIR-UI-954",1,3,3
2020.02.22,3,"AK-PQ-89",4,1,5
2020.02.23,1,"PAN-V-5988",1,6,2
2020.02.23,2,"STD-DW-8",2,1,3
2020.02.23,2,"R-OV-1777",1,2,3
2020.02.23,1,"ME-Z-22",4,1,1
2020.02.23,1,"ABI-N-9",6,0,0
2020.02.23,3,"HP-U-143",6,6,4
2020.02.23,3,"SM-Z-57",5,0,3
2020.02.23,2,"RT-SA-7926",7,4,1
2020.02.23,2,"LD-YO-917",0,3,2
2020.02.23,2,"KA-J-384",5,0,0
2020.02.23,1,"HOL-A-92",1,3,5
2020.02.23,3,"FD-QX-71",7,1,3
2020.02.23,1,"FRG-D-5289",4,3,2
2020.02.23,3,"B-T-39",8,6,0
2020.02.23,3,"HDH-ZP-5",2,4,0
2020.02.23,3,"GR-S-678",4,0,0
2020.02.23,2,"IN-JW-26",1,0,5
2020.02.23,1,"PAF-U-154",1,2,0
2020.02.23,2,"FR-N-87",4,3,0
2020.02.23,3,"GI-QX-227",3,7,5
2020.02.23,2,"OPR-TN-8",1,2,2
2020.02.23,2,"VK-ZT-15",0,3,2
2020.02.23,2,"C-PQ-668",9,1,2
2020.02.23,1,"R-C-42",5,6,1
2020.02.23,2,"NW-MZ-535",6,2,6
2020.02.23,1,"PR-JQ-945",7,2,4
2020.02.23,1,"KF-NG-13",4,1,1
2020.02.23,3,"HOL-Q-84",3,0,0
2020.02.23,2,"NOM-SZ-9",1,4,1
2020.02.23,2,"ERZ-DZ-2336",3,7,1
2020.02.23,2,"THL-Q-628",0,4,1
2020.02.23,2,"GAP-K-7",0,4,3
2020.02.23,2,"FFB-F-846",2,0,3
2020.02.23,3,"PS-CS-44",0,6,4
2020.02.23,2,"MVL-B-85",2,1,1
2020.02.23,1,"AW-DA-46",0,0,0
2020.02.23,1,"NW-PJ-297",5,4,1
2020.02.23,1,"HF-S-31",0,2,2
2020.02.23,1,"KI-XS-3535",9,0,4
2020.02.23,1,"HER-RR-275",0,1,5
2020.02.23,3,"GTH-VJ-64",1,0,6
2020.02.23,1,"F-H-888",4,2,0
2020.02.23,3,"AA-NU-798",1,9,0
