flight_date,airline,tailnumber,flight_number,src,dest,departure_time,arrival_time,flight_time,distance
2019-11-28,DL,N706TW,2509,JFK,SFO,1855,2244,409.0,2586.0
2019-11-28,DL,N901DE,2510,CHA,ATL,705,756,51.0,106.0
2019-11-28,DL,N938AT,2511,LGA,ORD,810,944,154.0,733.0
2019-11-28,DL,N907DL,2512,CHS,ATL,1909,2027,78.0,259.0
2019-11-28,DL,N339DN,2515,LGA,ATL,1200,1435,155.0,762.0
2019-11-28,DL,N921DU,2517,ATL,CMH,1205,1332,87.0,447.0
2019-11-28,DL,N593NW,2518,MCO,DTW,830,1105,155.0,957.0
2019-11-28,DL,N914DU,2520,MSP,RSW,1033,1446,193.0,1416.0
2019-11-28,DL,N999DN,2522,BHM,ATL,610,815,65.0,134.0
2019-11-28,DL,N682DA,2523,SEA,LAX,600,840,160.0,954.0
2019-11-28,DL,N362DN,2524,ATL,LGA,1230,1439,129.0,762.0
2019-11-28,DL,N905DN,2525,ATL,BWI,832,1017,105.0,577.0
2019-11-28,DL,N370DN,2527,DTW,BOS,1235,1427,112.0,632.0
2019-11-28,DL,N375DA,2530,CLE,ATL,700,851,111.0,554.0
2019-11-28,DL,N359DN,2533,SAN,ATL,945,1655,250.0,1892.0
2019-11-28,DL,N316NB,2537,ALB,DTW,555,737,102.0,489.0
2019-11-28,DL,N921DU,2539,MKE,ATL,800,1059,119.0,669.0
2019-11-28,DL,N360NW,2540,LAX,SEA,930,1225,175.0,954.0
2019-11-28,DL,N912DE,2541,ATL,DSM,936,1048,132.0,743.0
2019-11-28,DL,N912DE,2541,DSM,ATL,1133,1435,122.0,743.0
2019-11-28,DL,N375DN,2542,BOS,MSP,1133,1348,195.0,1124.0
2019-11-28,DL,N321NB,2544,FCA,SLC,601,747,106.0,531.0
2019-11-28,DL,N107DU,2545,LGA,DFW,630,936,246.0,1389.0
2019-11-28,DL,N911DE,2547,GSO,ATL,640,758,78.0,306.0
2019-11-28,DL,N357DN,2549,MSP,BOS,1253,1635,162.0,1124.0
2019-11-28,DL,N381DZ,2552,BOS,ATL,545,840,175.0,946.0
2019-11-28,DL,N899DN,2557,ORF,ATL,535,724,109.0,516.0
2019-11-28,DL,N364DX,2558,ATL,LAS,1455,1622,267.0,1747.0
2019-11-28,DL,N331DN,2561,DTW,LAX,1210,1418,308.0,1979.0
2019-11-28,DL,N906DN,2562,SLC,SMF,1000,1055,115.0,532.0
2019-11-28,DL,N906DN,2562,SMF,SLC,1154,1430,96.0,532.0
2019-11-28,DL,N966DL,2566,ATL,CHS,1539,1651,72.0,259.0
2019-11-28,DL,N323DN,2568,ATL,LGA,1530,1738,128.0,762.0
2019-11-28,DL,N355DN,2570,SLC,PHX,820,1007,107.0,507.0
2019-11-28,DL,N814DN,2571,JFK,SJU,1145,1627,222.0,1598.0
2019-11-28,DL,N814DN,2571,SJU,JFK,1728,2030,242.0,1598.0
2019-11-28,DL,N968AT,2573,ATL,MDW,1050,1143,113.0,591.0
2019-11-28,DL,N976DL,2575,CHS,ATL,600,706,66.0,259.0
2019-11-28,DL,N933AT,2578,ATL,IAD,725,905,100.0,534.0
2019-11-28,DL,N933AT,2578,IAD,ATL,944,1130,106.0,534.0
2019-11-28,DL,N918DH,2582,ELP,ATL,600,1102,182.0,1282.0
2019-11-28,DL,N3757D,2584,FNT,ATL,600,803,123.0,645.0
2019-11-28,DL,N848DN,2588,SLC,DTW,600,1129,209.0,1481.0
2019-11-28,DL,N952AT,2591,FSD,MSP,815,917,62.0,196.0
2019-11-28,DL,N120DU,2592,LGA,IAH,1145,1452,247.0,1416.0
2019-11-28,DL,N317US,2593,TPA,JFK,1520,1803,163.0,1005.0
2019-11-28,DL,N348DN,2594,ATL,DCA,834,1010,96.0,547.0
2019-11-28,DL,N348DN,2594,DCA,ATL,1114,1304,110.0,547.0
2019-11-28,DL,N330NW,2595,DCA,ATL,659,903,124.0,547.0
2019-11-28,DL,N994AT,2597,ATL,CLT,1305,1420,75.0,226.0
2019-11-28,DL,N356NW,2598,JFK,TPA,805,1059,174.0,1005.0
2019-11-28,DL,N911DQ,2599,ATL,BNA,1508,1519,71.0,214.0
2019-11-28,DL,N3755D,2600,LAX,SFO,1029,1205,96.0,337.0
2019-11-28,DL,N3755D,2600,SFO,LAX,1253,1420,87.0,337.0
2019-11-28,DL,N370NW,2602,ATL,DCA,934,1114,100.0,547.0
2019-11-28,DL,N370NW,2602,DCA,ATL,1216,1412,116.0,547.0
2019-11-28,DL,N396DN,2605,LAS,MSP,918,1428,190.0,1299.0
2019-11-28,DL,N696DL,2607,ATL,TPA,830,952,82.0,406.0
2019-11-28,DL,N877DN,2608,DEN,ATL,600,1047,167.0,1199.0
2019-11-28,DL,N919AT,2609,ATL,CLT,855,1006,71.0,226.0
2019-11-28,DL,N373NW,2612,ATL,DCA,2110,2247,97.0,547.0
2019-11-28,DL,N961DL,2614,ATL,SAV,2105,2206,61.0,214.0
2019-11-28,DL,N343DN,2615,SLC,SAN,1525,1615,110.0,626.0
2019-11-28,DL,N362NW,2617,DTW,MIA,820,1122,182.0,1145.0
2019-11-28,DL,N908DN,2619,ATL,PHL,1814,2014,120.0,666.0
2019-11-28,DL,N811DZ,2620,LAX,MCO,1011,1752,281.0,2218.0
2019-11-28,DL,N811DZ,2620,MCO,LAX,1855,2129,334.0,2218.0
2019-11-28,DL,N595NW,2622,MSP,SEA,845,1045,240.0,1399.0
2019-11-28,DL,N324NB,2623,LGA,DTW,600,751,111.0,502.0
2019-11-28,DL,N551NW,2624,SLC,MCO,930,1541,251.0,1931.0
2019-11-28,DL,N315DN,2628,SAN,DTW,700,1419,259.0,1956.0
2019-11-28,DL,N366NB,2630,LAX,DEN,1400,1715,135.0,862.0
2019-11-28,DL,N971AT,2631,JAN,ATL,705,921,76.0,341.0
2019-11-28,DL,N379DN,2634,MCO,JFK,1515,1749,154.0,944.0
2019-11-28,DL,N315NB,2635,GEG,SEA,540,646,66.0,224.0
2019-11-28,DL,N871DN,2636,CLE,ATL,544,732,108.0,554.0
2019-11-28,DL,N317DN,2638,ATL,DCA,725,914,109.0,547.0
2019-11-28,DL,N317DN,2638,DCA,ATL,1013,1210,117.0,547.0
2019-11-28,DL,N896AT,2639,MSP,FSD,1119,1219,60.0,196.0
2019-11-28,DL,N833DN,2640,BNA,ATL,730,945,75.0,214.0
2019-11-28,DL,N874DN,2641,BWI,ATL,540,731,111.0,577.0
2019-11-28,DL,N324NB,2644,BNA,DTW,1145,1419,94.0,456.0
2019-11-28,DL,N994DL,2645,OKC,ATL,555,904,129.0,761.0
2019-11-28,DL,N365DN,2647,ATL,BOS,730,955,145.0,946.0
2019-11-28,DL,N557NW,2648,BOS,ATL,800,1054,174.0,946.0
2019-11-28,DL,N688DL,2651,ATL,RSW,1515,1650,95.0,515.0
2019-11-28,DL,N303DN,2652,ATL,LGA,1830,2046,136.0,762.0
2019-11-28,DL,N349DX,2653,RDU,ATL,700,834,94.0,356.0
2019-11-28,DL,N342NB,2656,MSP,MCI,658,830,92.0,393.0
2019-11-28,DL,N342NB,2656,MCI,MSP,916,1038,82.0,393.0
2019-11-28,DL,N305DN,2657,ATL,IAH,1520,1637,137.0,689.0
2019-11-28,DL,N348NB,2658,LAX,SLC,959,1248,109.0,590.0
2019-11-28,DL,N371DA,2660,IAD,SLC,700,952,292.0,1828.0
2019-11-28,DL,N950AT,2662,JFK,CLT,1945,2213,148.0,541.0
2019-11-28,DL,N918DE,2664,ATL,VPS,1255,1302,67.0,250.0
2019-11-28,DL,N918DE,2664,VPS,ATL,1410,1624,74.0,250.0
2019-11-28,DL,N122DU,2665,DEN,SEA,759,1007,188.0,1024.0
2019-11-28,DL,N830DN,2668,ATL,MCI,1356,1506,130.0,692.0
2019-11-28,DL,N929AT,2669,ATL,JAN,1216,1235,79.0,341.0
2019-11-28,DL,N303DQ,2674,ATL,CVG,1529,1652,83.0,373.0
2019-11-28,DL,N835DN,2677,DTW,DEN,820,940,200.0,1123.0
2019-11-28,DL,N306DN,2678,TUS,ATL,600,1119,199.0,1541.0
2019-11-28,DL,N852DN,2680,ATL,SEA,950,1230,340.0,2182.0
2019-11-28,DL,N344DN,2688,ATL,BOS,1800,2035,155.0,946.0
2019-11-28,DL,N945AT,2692,BNA,DTW,855,1131,96.0,456.0
2019-11-28,DL,N119DU,2693,SEA,DEN,1115,1450,155.0,1024.0
2019-11-28,DL,N901DE,2694,ATL,JAN,1458,1515,77.0,341.0
2019-11-28,DL,N339DN,2696,ATL,MSP,1535,1713,158.0,907.0
2019-11-28,DL,N381DN,2698,IND,SLC,655,858,243.0,1355.0
2019-11-28,DL,N703TW,2699,JFK,SEA,1556,1925,389.0,2422.0
2019-11-28,DL,N306DQ,2701,MDW,ATL,710,1003,113.0,591.0
2019-11-28,DL,N317NB,2703,SFO,SEA,600,816,136.0,679.0
2019-11-28,DL,N942AT,2706,BNA,MSP,810,1021,131.0,695.0
2019-11-28,DL,N802DN,2707,ATL,PBI,1240,1424,104.0,545.0
2019-11-28,DL,N127DU,2708,JFK,IAH,1455,1805,250.0,1417.0
2019-11-28,DL,N809DN,2711,ATL,BWI,725,911,106.0,577.0
2019-11-28,DL,N809DN,2711,BWI,ATL,1010,1205,115.0,577.0
2019-11-28,DL,N358DN,2712,MSP,ATL,1010,1336,146.0,907.0
2019-11-28,DL,N862DN,2713,PDX,JFK,720,1527,307.0,2454.0
2019-11-28,DL,N996DL,2715,ATL,PNS,811,820,69.0,271.0
2019-11-28,DL,N996DL,2715,PNS,ATL,905,1118,73.0,271.0
2019-11-28,DL,N991DL,2717,AGS,ATL,820,925,65.0,143.0
2019-11-28,DL,N375NC,2725,SEA,SLC,700,959,119.0,689.0
2019-11-28,DL,N879DN,2726,DTW,LAX,820,1027,307.0,1979.0
2019-11-28,DL,N990AT,2727,PVD,DTW,540,745,125.0,615.0
2019-11-28,DL,N921AT,2728,ATL,MLB,905,1031,86.0,442.0
2019-11-28,DL,N921AT,2728,MLB,ATL,1111,1246,95.0,442.0
2019-11-28,DL,N974AT,2730,ATL,MYR,930,1034,64.0,317.0
2019-11-28,DL,N974AT,2730,MYR,ATL,1115,1238,83.0,317.0
2019-11-28,DL,N343NB,2732,MIA,JFK,740,1026,166.0,1089.0
2019-11-28,DL,N3751B,2733,MSP,BIL,1140,1254,134.0,748.0
2019-11-28,DL,N363NB,2735,AUS,SEA,614,856,282.0,1770.0
2019-11-28,DL,N804DN,2736,LAS,SLC,600,830,90.0,368.0
2019-11-28,DL,N868DN,2737,RSW,MSP,730,1003,213.0,1416.0
2019-11-28,DL,N328DN,2738,PHX,ATL,815,1344,209.0,1587.0
2019-11-28,DL,N837DN,2744,DEN,DTW,1015,1454,159.0,1123.0
2019-11-28,DL,N320US,2748,FLL,LGA,845,1135,170.0,1076.0
2019-11-28,DL,N693DL,2749,BOS,ATL,1224,1516,172.0,946.0
2019-11-28,DL,N371NW,2750,MSY,JFK,710,1056,166.0,1182.0
2019-11-28,DL,N3752,2752,DEN,LAX,1500,1625,145.0,862.0
2019-11-28,DL,N354NW,2756,JFK,MIA,1925,2234,189.0,1089.0
2019-11-28,DL,N909DN,2757,LAX,SFO,1507,1634,87.0,337.0
2019-11-28,DL,N3756,2760,SEA,SLC,1115,1414,119.0,689.0
2019-11-28,DL,N945AT,2765,DTW,CLT,1235,1424,109.0,500.0
2019-11-28,DL,N890DN,2767,BOS,SLC,620,954,334.0,2105.0
2019-11-28,DL,N607AT,2773,ATL,TLH,1216,1317,61.0,223.0
2019-11-28,DL,N324DX,2774,AUS,ATL,800,1108,128.0,813.0
2019-11-28,DL,N3765,2776,BNA,SEA,700,1015,315.0,1978.0
2019-11-28,DL,N331DN,2781,LAX,DTW,2220,541,261.0,1979.0
2019-11-28,DL,N927AT,2783,CRW,ATL,600,728,88.0,363.0
2019-11-28,DL,N320DN,2792,ATL,BOS,1305,1533,148.0,946.0
2019-11-28,DL,N929DZ,2795,MSP,SLC,834,1027,173.0,991.0
2019-11-28,DL,N693DL,2796,ATL,BOS,856,1125,149.0,946.0
2019-11-28,DL,N907DL,2798,ATL,CHA,2130,2222,52.0,106.0
2019-11-28,DL,N330NW,2799,ATL,DCA,1051,1228,97.0,547.0
2019-11-28,DL,N310DE,2802,ATL,MDW,1745,1836,111.0,591.0
2019-11-28,DL,N887DN,2803,LAX,SFO,1725,1849,84.0,337.0
2019-11-28,DL,N933AT,2805,ATL,TLH,1751,1856,65.0,223.0
2019-11-28,DL,N943AT,2808,CAE,ATL,600,703,63.0,192.0
2019-11-28,DL,N894AT,2809,ATL,ORD,1355,1500,125.0,606.0
2019-11-28,DL,N171DZ,2813,MCO,ATL,750,925,95.0,404.0
2019-11-28,DL,N318DX,2814,ATL,LGA,2130,2337,127.0,762.0
2019-11-28,DL,N195DN,2815,LAX,JFK,2100,516,316.0,2475.0
2019-11-28,DL,N3746H,2817,ATL,CVG,825,947,82.0,373.0
2019-11-28,DL,N938AT,2820,MSP,DFW,1525,1758,153.0,852.0
2019-11-28,DL,N378DN,2822,JFK,MCO,805,1059,174.0,944.0
2019-11-28,DL,N3746H,2825,CVG,ATL,1240,1412,92.0,373.0
2019-11-28,DL,N801DZ,2826,ATL,BNA,1740,1749,69.0,214.0
2019-11-28,DL,N704DK,283,ATL,LAX,1808,1953,285.0,1947.0
2019-11-28,DL,N3742C,2830,CVG,ATL,603,740,97.0,373.0
2019-11-28,DL,N839DN,2831,ATL,PIT,900,1039,99.0,526.0
2019-11-28,DL,N358DN,2835,ATL,DCA,1518,1659,101.0,547.0
2019-11-28,DL,N993AT,2836,ORD,DTW,520,743,83.0,235.0
2019-11-28,DL,N900DU,2837,LAS,SEA,730,1012,162.0,867.0
2019-11-28,DL,N707DN,284,LAX,ATL,745,1443,238.0,1947.0
2019-11-28,DL,N301DV,2847,IAH,ATL,815,1109,114.0,689.0
2019-11-28,DL,N861DN,2848,IND,ATL,810,951,101.0,432.0
2019-11-28,DL,N924DN,2851,ATL,IAH,951,1111,140.0,689.0
2019-11-28,DL,N383DZ,2853,DTW,ATL,1245,1443,118.0,594.0
2019-11-28,DL,N3754A,2855,SEA,ANC,1135,1414,219.0,1448.0
2019-11-28,DL,N721TW,2856,JFK,SLC,1110,1424,314.0,1990.0
2019-11-28,DL,N114DU,2871,LGA,DFW,930,1244,254.0,1389.0
2019-11-28,DL,N361NW,2872,SAN,SLC,615,915,120.0,626.0
2019-11-28,DL,N949AT,2873,CLE,DTW,630,719,49.0,95.0
2019-11-28,DL,N343DN,2877,PHX,SLC,1245,1421,96.0,507.0
2019-11-28,DL,N904DN,2878,ATL,PBI,1759,1947,108.0,545.0
2019-11-28,DL,N584NW,2880,DTW,MCO,1555,1836,161.0,957.0
2019-11-28,DL,N393DA,2882,RNO,SLC,615,848,93.0,422.0
2019-11-28,DL,N928AT,2883,BDL,DTW,1308,1502,114.0,549.0
2019-11-28,DL,N340NB,2888,AUS,SLC,805,1008,183.0,1086.0
2019-11-28,DL,N340DN,2892,MEM,ATL,720,939,79.0,332.0
2019-11-28,DL,N965AT,2895,DTW,CLT,855,1048,113.0,500.0
2019-11-28,DL,N342NB,2896,FAR,MSP,500,610,70.0,223.0
2019-11-28,DL,N538US,2897,OGG,LAX,2300,604,304.0,2486.0
2019-11-28,DL,N979AT,2899,ATL,CLT,1545,1653,68.0,226.0
2019-11-28,DL,N395DN,2903,CVG,MCO,1515,1718,123.0,757.0
2019-11-28,DL,N910DE,2904,ATL,AGS,1533,1629,56.0,143.0
2019-11-28,DL,N338DN,2906,ATL,SAN,1405,1548,283.0,1892.0
2019-11-28,DL,N115DU,2908,EWR,DTW,600,746,106.0,488.0
2019-11-28,DL,N369DN,2909,ATL,DCA,1729,1910,101.0,547.0
2019-11-28,DL,N587NW,2911,DTW,LAX,1550,1751,301.0,1979.0
2019-11-28,DL,N333DX,2912,LGA,FLL,800,1103,183.0,1076.0
2019-11-28,DL,N333DX,2912,FLL,LGA,1205,1500,175.0,1076.0
2019-11-28,DL,N3745B,2913,BOS,TPA,811,1136,205.0,1185.0
2019-11-28,DL,N115DU,2914,DFW,DTW,1055,1430,155.0,986.0
2019-11-28,DL,N347DN,2920,PHX,DTW,845,1432,227.0,1671.0
2019-11-28,DL,N338DN,2921,LGA,ATL,900,1137,157.0,762.0
2019-11-28,DL,N831DN,2924,ATL,ABQ,954,1117,203.0,1269.0
2019-11-28,DL,N301DQ,2928,BTV,ATL,600,852,172.0,961.0
2019-11-28,DL,N360NW,2929,AUS,LAX,703,830,207.0,1242.0
2019-11-28,DL,N3760C,2934,ATL,EWR,855,1059,124.0,746.0
2019-11-28,DL,N3760C,2934,EWR,ATL,1146,1407,141.0,746.0
2019-11-28,DL,N925AT,2938,ATL,CAE,1738,1834,56.0,192.0
2019-11-28,DL,N348NB,2941,PDX,LAX,635,857,142.0,834.0
2019-11-28,DL,N338NB,2945,DCA,DTW,1259,1432,93.0,405.0
2019-11-28,DL,N892AT,2948,MSP,CLT,1000,1333,153.0,930.0
2019-11-28,DL,N317US,2949,JFK,MSY,1930,2152,202.0,1182.0
2019-11-28,DL,N3738B,2952,DTW,BUF,1600,1707,67.0,241.0
2019-11-28,DL,N803DN,2953,LAS,SLC,1200,1418,78.0,368.0
2019-11-28,DL,N994DL,2954,ATL,HSV,1011,1009,58.0,151.0
2019-11-28,DL,N106DU,2956,EWR,MSP,829,1031,182.0,1008.0
2019-11-28,DL,N380DN,2958,ATL,AUS,943,1111,148.0,813.0
2019-11-28,DL,N900DE,2960,ATL,CLE,830,1015,105.0,554.0
2019-11-28,DL,N992DL,2963,ATL,GSP,1025,1118,53.0,153.0
2019-11-28,DL,N992DL,2963,GSP,ATL,1202,1308,66.0,153.0
2019-11-28,DL,N304DQ,2966,ATL,BUR,844,1039,295.0,1941.0
2019-11-28,DL,N304DQ,2966,BUR,ATL,1124,1840,256.0,1941.0
2019-11-28,DL,N928AT,2976,DTW,BNA,1545,1621,96.0,456.0
2019-11-28,DL,N114DU,2983,BOS,LGA,700,824,84.0,184.0
2019-11-28,DL,N384DA,2991,BOS,SEA,640,1011,391.0,2496.0
2019-11-28,DL,N832DN,2992,ATL,PBI,1519,1703,104.0,545.0
2019-11-28,DL,N355DN,2999,BOI,SLC,600,716,76.0,290.0
2019-11-28,DL,N124DU,3004,SEA,SJC,750,1005,135.0,696.0
2019-11-28,DL,N363DN,3007,BOS,DTW,1041,1251,130.0,632.0
2019-11-28,DL,N117DU,3013,SLC,IAH,1340,1731,171.0,1195.0
2019-11-28,DL,N978AT,3016,ATL,CAE,1505,1559,54.0,192.0
2019-11-28,DL,N345DN,3017,MSP,LAS,905,1033,208.0,1299.0
2019-11-28,DL,N892DN,3018,SFO,MSP,900,1434,214.0,1589.0
2019-11-28,DL,N925DZ,3020,ATL,SFO,947,1215,328.0,2139.0
2019-11-28,DL,N999DN,3023,BWI,ATL,1400,1557,117.0,577.0
2019-11-28,DL,N910DN,3053,ATL,SYR,1006,1216,130.0,794.0
2019-11-28,DL,N357DN,3054,SAN,MSP,615,1153,218.0,1532.0
2019-11-28,DL,N103DU,3057,SLC,SNA,950,1049,119.0,588.0
2019-11-28,DL,N103DU,3057,SNA,SLC,1135,1427,112.0,588.0
2019-11-28,DL,N987DN,306,ORD,LGA,745,1100,135.0,733.0
2019-11-28,DL,N379DA,3065,SLC,LAX,840,945,125.0,590.0
2019-11-28,DL,N318NB,307,STL,SLC,740,1004,204.0,1156.0
2019-11-28,DL,N958DL,3076,ATL,SDF,1207,1325,78.0,321.0
2019-11-28,DL,N890DN,308,SLC,MSP,1010,1343,153.0,991.0
2019-11-28,DL,N373DX,31,ATL,DFW,1757,1922,145.0,731.0
2019-11-28,DL,N6702,310,ATL,MSY,1245,1317,92.0,425.0
2019-11-28,DL,N6702,310,MSY,ATL,1440,1707,87.0,425.0
2019-11-28,DL,N698DL,311,MSY,ATL,800,1026,86.0,425.0
2019-11-28,DL,N884DN,3120,DEN,MSP,605,901,116.0,680.0
2019-11-28,DL,N396DA,3130,ATL,CLE,1205,1346,101.0,554.0
2019-11-28,DL,N355NW,315,BZN,SLC,620,741,81.0,347.0
2019-11-28,DL,N809DN,316,ATL,EWR,1327,1539,132.0,746.0
2019-11-28,DL,N962DN,318,IAH,ATL,1100,1357,117.0,689.0
2019-11-28,DL,N122DU,320,SEA,FAI,945,1238,233.0,1533.0
2019-11-28,DL,N122DU,320,FAI,SEA,1320,1813,233.0,1533.0
2019-11-28,DL,N946AT,323,ATL,DAL,920,1032,132.0,721.0
2019-11-28,DL,N946AT,323,DAL,ATL,1117,1416,119.0,721.0
2019-11-28,DL,N345DN,324,STL,MSP,634,805,91.0,448.0
2019-11-28,DL,N379DN,326,BOS,MCO,811,1119,188.0,1121.0
2019-11-28,DL,N359NB,327,DTW,ORD,1601,1623,82.0,235.0
2019-11-28,DL,N905DL,329,ATL,DAY,821,951,90.0,432.0
2019-11-28,DL,N658DL,330,MSP,ANC,1135,1431,356.0,2519.0
2019-11-28,DL,N345NW,331,DTW,DCA,827,1003,96.0,405.0
2019-11-28,DL,N943AT,333,ATL,JAN,810,828,78.0,341.0
2019-11-28,DL,N943AT,333,JAN,ATL,909,1128,79.0,341.0
2019-11-28,DL,N343NW,336,LAX,DFW,1259,1807,188.0,1235.0
2019-11-28,DL,N343NW,336,DFW,LAX,1859,2029,210.0,1235.0
2019-11-28,DL,N990AT,338,LGA,ORD,1510,1651,161.0,733.0
2019-11-28,DL,N3742C,340,ATL,IAD,938,1123,105.0,534.0
2019-11-28,DL,N3742C,340,IAD,ATL,1210,1357,107.0,534.0
2019-11-28,DL,N367DN,341,ATL,PHX,1000,1211,251.0,1587.0
2019-11-28,DL,N973DL,342,AGS,ATL,700,801,61.0,143.0
2019-11-28,DL,N987DN,343,LGA,ORD,1210,1354,164.0,733.0
2019-11-28,DL,N3773D,346,BWI,SLC,700,957,297.0,1865.0
2019-11-28,DL,N108DQ,347,JFK,DFW,1820,2130,250.0,1391.0
2019-11-28,DL,N337NW,348,SEA,SAN,1129,1407,158.0,1050.0
2019-11-28,DL,N370NW,350,JFK,AUS,1845,2157,252.0,1521.0
2019-11-28,DL,N930AT,352,ORD,DTW,1240,1500,80.0,235.0
2019-11-28,DL,N899DN,355,ATL,MKE,834,935,121.0,669.0
2019-11-28,DL,N899DN,355,MKE,ATL,1100,1400,120.0,669.0
2019-11-28,DL,N3752,367,LAX,DEN,835,1202,147.0,862.0
2019-11-28,DL,N108DQ,371,JFK,IAH,800,1113,253.0,1417.0
2019-11-28,DL,N394DA,373,ATL,ONT,826,1017,291.0,1900.0
2019-11-28,DL,N394DA,373,ONT,ATL,1106,1814,248.0,1900.0
2019-11-28,DL,N6704Z,375,ATL,JAX,1220,1326,66.0,270.0
2019-11-28,DL,N964AT,379,DFW,MSP,630,852,142.0,852.0
2019-11-28,DL,N850DN,381,IND,MSP,655,754,119.0,503.0
2019-11-28,DL,N692DL,384,PDX,ATL,610,1337,267.0,2172.0
2019-11-28,DL,N693DL,387,MCO,ATL,615,747,92.0,404.0
2019-11-28,DL,N381DZ,388,LAS,ATL,1315,2005,230.0,1747.0
2019-11-28,DL,N776DE,396,SLC,OAK,1530,1629,119.0,588.0
2019-11-28,DL,N3749D,400,ATL,CVG,725,848,83.0,373.0
2019-11-28,DL,N3749D,400,CVG,ATL,934,1106,92.0,373.0
2019-11-28,DL,N387DN,401,DTW,LAS,1218,1349,271.0,1749.0
2019-11-28,DL,N342DN,402,JFK,MCO,1815,2112,177.0,944.0
2019-11-28,DL,N686DA,403,ATL,RSW,1000,1137,97.0,515.0
2019-11-28,DL,N686DA,403,RSW,ATL,1235,1419,104.0,515.0
2019-11-28,DL,N934DN,406,ATL,PVD,934,1153,139.0,903.0
2019-11-28,DL,N391DA,409,DEN,LAX,640,810,150.0,862.0
2019-11-28,DL,N920AT,412,RAP,MSP,615,857,102.0,489.0
2019-11-28,DL,N877DN,413,ATL,BNA,1215,1220,65.0,214.0
2019-11-28,DL,N953AT,414,ATL,MSN,908,1008,120.0,707.0
2019-11-28,DL,N953AT,414,MSN,ATL,1050,1352,122.0,707.0
2019-11-28,DL,N961DL,415,ATL,BWI,1312,1454,102.0,577.0
2019-11-28,DL,N961DL,415,BWI,ATL,1600,1759,119.0,577.0
2019-11-28,DL,N544US,416,SEA,LIH,1205,1640,395.0,2701.0
2019-11-28,DL,N174DN,423,JFK,LAX,1145,1503,378.0,2475.0
2019-11-28,DL,N971DL,424,ATL,LIT,1345,1420,95.0,453.0
2019-11-28,DL,N918DE,429,BWI,ATL,900,1059,119.0,577.0
2019-11-28,DL,N717TW,430,JFK,SFO,1125,1458,393.0,2586.0
2019-11-28,DL,N316NB,431,DTW,DCA,1552,1721,89.0,405.0
2019-11-28,DL,N812DN,433,JFK,SJU,1859,2351,232.0,1598.0
2019-11-28,DL,N919DU,434,MSP,SLC,1120,1312,172.0,991.0
2019-11-28,DL,N681DA,436,ATL,FLL,1800,1953,113.0,581.0
2019-11-28,DL,N672DL,439,ATL,SNA,945,1141,296.0,1919.0
2019-11-28,DL,N347NB,440,MSY,JFK,1120,1513,173.0,1182.0
2019-11-28,DL,N310DE,442,EYW,ATL,1445,1644,119.0,646.0
2019-11-28,DL,N175DN,447,JFK,LAX,1810,2130,380.0,2475.0
2019-11-28,DL,N358NB,449,JAC,SLC,716,839,83.0,205.0
2019-11-28,DL,N178DZ,455,SLC,JFK,1100,1735,275.0,1990.0
2019-11-28,DL,N939AT,456,TLH,ATL,700,809,69.0,223.0
2019-11-28,DL,N802DN,458,ATL,BNA,815,822,67.0,214.0
2019-11-28,DL,N802DN,458,BNA,ATL,920,1128,68.0,214.0
2019-11-28,DL,N999DN,460,ATL,BWI,948,1138,110.0,577.0
2019-11-28,DL,N101DU,463,SLC,DFW,820,1155,155.0,989.0
2019-11-28,DL,N101DU,463,DFW,SLC,1237,1427,170.0,989.0
2019-11-28,DL,N365NW,464,MSP,DTW,855,1135,100.0,528.0
2019-11-28,DL,N386DA,466,CVG,SEA,645,856,311.0,1965.0
2019-11-28,DL,N915DN,467,DAB,ATL,1245,1413,88.0,366.0
2019-11-28,DL,N351DN,468,MIA,MSP,1124,1415,231.0,1501.0
2019-11-28,DL,N944AT,470,DTW,GRR,1600,1649,49.0,120.0
2019-11-28,DL,N332NB,473,PDX,LAX,1257,1512,135.0,834.0
2019-11-28,DL,N3756,474,SAT,SLC,540,739,179.0,1087.0
2019-11-28,DL,N818DA,478,ATL,SJC,950,1212,322.0,2116.0
2019-11-28,DL,N923DZ,480,ATL,IND,1305,1432,87.0,432.0
2019-11-28,DL,N918DE,483,ATL,HSV,1901,1856,55.0,151.0
2019-11-28,DL,N548US,485,MSP,LAX,720,930,250.0,1535.0
2019-11-28,DL,N990AT,486,DTW,ORD,835,906,91.0,235.0
2019-11-28,DL,N935DN,489,ATL,SAT,821,954,153.0,874.0
2019-11-28,DL,N935DN,489,SAT,ATL,1041,1405,144.0,874.0
2019-11-28,DL,N903DE,491,ATL,SAV,1303,1401,58.0,214.0
2019-11-28,DL,N903DE,491,SAV,ATL,1515,1628,73.0,214.0
2019-11-28,DL,N952AT,492,MSP,DFW,1120,1351,151.0,852.0
2019-11-28,DL,N697DL,496,ATL,BOS,2119,2347,148.0,946.0
2019-11-28,DL,N350NA,498,BOS,JFK,1705,1835,90.0,187.0
2019-11-28,DL,N912DE,499,ATL,BHM,1746,1739,53.0,134.0
2019-11-28,DL,N352NB,502,ORD,SLC,750,1025,215.0,1250.0
2019-11-28,DL,N963AT,506,ORD,LGA,645,1000,135.0,733.0
2019-11-28,DL,N994DL,507,HSV,ATL,1200,1403,63.0,151.0
2019-11-28,DL,N968AT,511,MDW,ATL,1345,1637,112.0,591.0
